customer_name,customer_party_unique_reference_number,customer_code,ods_key,customer_facility_types,customer_facility_party_role_types
THOMAS BROADBENT & SONS LTD,00301531,00004122,00004122,"BOND SUPPORT
BOND SUPPORT
EXPORT WORKING CAPITAL SCHEME
EXPORT WORKING CAPITAL SCHEME
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
THOMAS TAYLOR (BOWLS) LIMITED,00328370,00294316,00294316,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
THORN LIGHTING LTD,00302258,00003857,00003857,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
THOS W WARD LIMITED,00308575,00003521,00003521,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
THREE SEAS LIMITED,00308599,00003522,00003522,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
THWAITES LTD,00303969,00000782,00000782,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
THYSSENKRUPP KNOWSLEY LIMITED,00301959,00001806,00001806,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TIGER AIRWAYS,NULL,00003006,00003006,ASSET BASED GUARANTEE,FACILITY CUSTOMER
TIGER AIRWAYS HOLDINGS PTE LTD,00314612,00220717,00220717,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
TIGER AIRWAYS SINGAPORE PTE LTD,00314612,00223178,00223178,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
TILLCO (EXPORTS) LTD,NULL,00002057,00002057,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TILSLEY & LOVATT LTD,00304128,00004040,00004040,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TITANIUM INTERNATIONAL LIMITED,00304587,00003246,00003246,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
TITHEBARN LIMITED,00301676,00003527,00003527,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TIVOLI PLUS ADHESIVES LIMITED,00301717,00002971,00002971,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
TLKE LIMITED,00319089,00285993,00285993,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TLM-TVP TVORNICA VALJANIK,NULL,00001816,00001816,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
TOGO TGO,NULL,00005626,00005626,"PARIS CLUB CI TRANCHE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE
PARIS CLUB OD TRANCHE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
"TOGO, MINISTRY OF ECONOMY AND FINANCE",00320013,00291473,00291473,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
DL LOAN (ENHANCED)","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
TOM AND OLLIE (NI) LTD,00328543,00294812,00294812,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TOMKINS ENGINEERING LIMITED,00301753,00003297,00003297,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TONG ENGINEERING LTD.,00309197,00004363,00004363,PARIS CLUB FD TRANCHE,PARIS CLUB PAYEE
TOOLSTREAM LIMITED,00324652,00289801,00289801,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TOOTAL GROUP LIMITED,00301739,00003531,00003531,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TOOTONIC LTD,00321758,00286517,00286517,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TOT (THIRTY-THREE) LIMITED,00308577,00003218,00003218,PARIS CLUB CI TRANCHE,PARIS CLUB PAYEE
TOTAL METAL PRODUCTS LIMITED,00324252,00290477,00290477,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TOWER MINT LIMITED,00324842,00289863,00289863,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TOWLER & SON LIMITED,00300156,00003093,00003093,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRACINA LIMITED,00303716,00002239,00002239,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRADE CREDIT FINANCE (NO. 1) LIMITED,00307878,00001355,00001355,SUPPLIER CREDIT FINANCE GUARANTEE,EXPORTER/OII INVESTOR
TRADE FINANCE INTERNATIONAL LIMITED,00300866,00001872,00001872,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRADE FINANCE INTERNATIONAL LTD,00306524,00005680,00005680,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRADEX EUROPE LIMITED,00307603,00001875,00001875,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRAFFIC SAFETY SYSTEMS LIMITED,00310792,00004533,00004533,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
TRANSAC INTERNATIONAL HOLDING LTD,NULL,00275416,00275416,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)
EXPORT WORKING CAPITAL SCHEME
EXPORT WORKING CAPITAL SCHEME","EXPORTER/OII INVESTOR
UNINSURED AMOUNT
FACILITY CUSTOMER
Ultimate Obligor"
TRANSEUR EXPORT FINANCE CO. LIMITED,00301207,00004559,00004559,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRANSPORTATION SYSTEMS AND MARKET RESEARCH LIMITED,00306986,00003991,00003991,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRANSPORTES AEREOS PORTUGUESES S.A.,00310762,00003648,00003648,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
TRANSVAC SYSTEMS LIMITED,00306800,00273534,00273534,"BOND SUPPORT
BOND SUPPORT
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
TRANSWORLD PUBLISHERS LIMITED,00300441,00001877,00001877,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TREASURER OF THE STATES,NULL,00002757,00002757,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TREASURY SOLICITOR,NULL,00002241,00002241,"BUYER CREDIT GUARANTEE
PARIS CLUB AGREEMENT
PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TREE OF LIFE FOR FOOD,00322350,00287333,00287333,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
TREECO COMMODITIES (UK) LTD,00328525,00294722,00294722,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TRELLEBORG OFFSHORE UK LIMITED,00301900,00287815,00287815,PROJECT FINANCING GUARANTEE,EXPORTER/OII INVESTOR
TRELLEBORG WHEEL SYSTEMS UK LIMITED,00309161,00003412,00003412,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRENDI SWITCH LTD,00329228,00296314,00296314,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TRICOT PLC,00310581,00001879,00001879,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRIFAST PLC,00302189,00292652,00292652,"EXPORT DEVELOPMENT GUARANTEE
EXPORT DEVELOPMENT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
TRIMLINE LIMITED,00302885,00294648,00294648,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TRIPOD ENGINEERING COMPANY LIMITED,00306527,00000405,00000405,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
TRISHUL U.K. LIMITED,00301232,00001880,00001880,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TROPEX (LEICESTER) LIMITED,00305345,00003091,00003091,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TROUW (UK) LIMITED,00302949,00001881,00001881,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TRUEPERCH INTERNATIONAL LIMITED,00304676,00000796,00000796,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TSL ENGENHARIA MANUTENCAO E PRESERVACAO AMBIENTAL LTDA,NULL,00222992,00222992,"SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
TTB 100 LIMITED,00303999,00000430,00000430,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TUBES AND METALS EXPORT LIMITED,00303880,00000753,00000753,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TUCK TAPE LIMITED,00301714,00001884,00001884,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TULLIS RUSSELL PAPERMAKERS LIMITED,00301999,00001885,00001885,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TUNGSTONE BATTERIES LIMITED,00304018,00001886,00001886,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TUNISAIR,00310500,00001478,00001478,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
"TUNISIA, MINISTRY OF FINANCE",00321634,00003675,00003675,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
TURAN CORPORATION,00300024,00002049,00002049,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TURBINE CONTROLS LIMITED,00309179,00265699,00265699,"BOND SUPPORT
BOND SUPPORT
GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
TURK HAVA YOLLARI A O (THY) (TURKISH AIRLINES),00320357,00003677,00003677,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
TURK HAVA YOLLARI A O (THY) (TURKISH AIRLINES),00320357,00201419,00201419,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
TURK HAVA YOLLARI TEKNIK A.S.,00316766,00277651,00277651,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
"TURKEY, MIN OF FINANCE",00315785,00292239,00292239,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
"TURKEY, MINISTRY OF TREASURY AND FINANCE",00319075,00003433,00003433,BUYER CREDIT GUARANTEE,Ultimate Obligor
"TURKEY, MINISTRY OF TREASURY AND FINANCE",00319075,00220319,00220319,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
TURKISH ELECTRICITY GENERATION AND TRANSMISSION CORPORATION (TEAS),NULL,00003790,00003790,"BUYER CREDIT GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
FACILITY CUSTOMER"
TURKIYE GARANTI BANKASI AS,NULL,00003861,00003861,DL LOAN (ENHANCED),DL PANEL AGENT BANK
TURKIYE IHRACAT KREDI BANKASI AS TURK EXIMBANK,NULL,00285353,00285353,BUYER CREDIT GUARANTEE,RE-INSURER ECA
TURKSAT UYDU HABERSELESME KABLO TV ISLETME A.S,00405747,00278057,00278057,BUYER CREDIT GUARANTEE,FACILITY CUSTOMER
TURNER & NEWALL LIMITED,00301696,00001013,00001013,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TWICE AS NICE CLOTHING AND ACCESSORIES,NULL,00273923,00273923,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
TWO WINDMILLS LIMITED,00304914,00295561,00295561,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
TWYFORDS LIMITED,00304551,00001889,00001889,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
TYLLIUM UK LIMITED,00405608,00282392,00282392,"BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
U.A.C. OF NIGERIA LTD,00311777,00221201,00221201,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
UAE ARMED FORCES,00312342,00220434,00220434,SUPPLIER CREDIT FINANCE GUARANTEE,FACILITY CUSTOMER
UBS AG LONDON BRANCH,00307495,00000600,00000600,LINE OF CREDIT GUARANTEE,SYNDICATE LENDER
UCB PHARMA LIMITED,00301861,00002270,00002270,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UCO BANK,00308563,00005681,00005681,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UCO BANK,00308563,00005706,00005706,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UCO BANK,00314419,00002050,00002050,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
"UGANDA, MINISTRY OF FINANCE, PLANNING AND ECONOMIC DEVELOPMENT",00316853,00229789,00229789,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
DL LOAN (ENHANCED)","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
UK GRID SOLUTIONS LIMITED,4955841,00278019,00278019,"DL LOAN (ENHANCED)
PROJECT FINANCING GUARANTEE","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR"
UKCG GROUP LIMITED,00326281,00291249,00291249,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
"UKRAINE, MINISTRY OF FINANCE",00319044,00210156,00210156,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE
DL LOAN (ENHANCED)
DL LOAN (ENHANCED)","FACILITY CUSTOMER
Ultimate Obligor
FACILITY CUSTOMER
Ultimate Obligor"
ULTRASONIC SCIENCES LIMITED,00311110,00291103,00291103,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
UNATRAC LIMITED,00311728,00234639,00234639,SUPPLIER CREDIT FINANCE GUARANTEE,EXPORTER/OII INVESTOR
UNDERSECRETARIAT OF TREASURY,NULL,00003783,00003783,SUPPLIER CREDIT FINANCE GUARANTEE,Ultimate Obligor
UNIBANCO - UNIAO DE BANCOS BRASILEIROS S.A.,NULL,00001165,00001165,"SUPPLIER CREDIT FINANCE GUARANTEE
SUPPLIER CREDIT FINANCE GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor"
UNICREDIT BANCA MEDIOCREDITO SPA,NULL,00201704,00201704,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
UNICREDIT BANK GMBH,NULL,00264231,00264231,"BUYER CREDIT GUARANTEE
BUYER CREDIT GUARANTEE","LEAD/AGENT BANK
SYNDICATE LENDER"
UNICREDIT BANK GMBH,NULL,00288777,00288777,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
UNICREDIT BANK GMBH,NULL,00290601,00290601,DL LOAN (ENHANCED),DL PANEL AGENT BANK
UNICREDIT BANK GMBH FORMERLY KNOWN AS BAYERISCHE HYPO-UND VEREINSBANK AG,NULL,00000340,00000340,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE
PROJECT FINANCING GUARANTEE","SOLE LENDER
SYNDICATE LENDER
SYNDICATE LENDER
SYNDICATE LENDER"
UNICREDITO ITALIANO SPA,00307632,00004033,00004033,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
UNIFLARE LTD.,00322473,00287178,00287178,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
UNIFLOC LIMITED,00309294,00004543,00004543,BUYER CREDIT GUARANTEE,PARIS CLUB PAYEE
UNIGREG LIMITED,00301089,00001892,00001892,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER OVERSEAS BUYING SERVICES LT,00301161,00005785,00005785,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER U.K. CENTRAL RESOURCES LIMITED,00306914,00000996,00000996,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005751,00005751,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005759,00005759,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005760,00005760,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005764,00005764,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005767,00005767,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005771,00005771,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005778,00005778,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005779,00005779,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005784,00005784,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNILEVER UK CENTRAL RESOURCES LTD,00306914,00005790,00005790,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNION BANK OF NIGERIA PLC,00312437,00000665,00000665,"ASSET BASED GUARANTEE
ASSET BASED GUARANTEE
BUYER CREDIT GUARANTEE","FACILITY CUSTOMER
Ultimate Obligor
Ultimate Obligor"
UNION VENEERS PLC,00301414,00001896,00001896,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNIPART RAIL LIMITED,00314133,00295005,00295005,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
UNIQUE TRADING INTERNATIONAL LIMITED,00306885,00001898,00001898,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNISON LIMITED,00324173,00295766,00295766,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
UNIT SUPERHEATER ENGINEERING LTD,00307133,00233091,00233091,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
UNITED GREENFIELD LIMITED,00300863,00000814,00000814,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNITED GREENFIELD LTD,00300863,00005762,00005762,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNITED SCIENTIFIC INSTRUMENTS LIMITED,00308429,00001901,00001901,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNITRACK S.A.,00311067,00231735,00231735,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
UNIVAR LIMITED,00302204,00001902,00001902,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNIVERSAL CONVEYOR CO. LIMITED,00303983,00001903,00001903,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNIVERSAL FIBRE OPTICS LIMITED,00321893,00286414,00286414,"GENERAL EXPORT FACILITY
GENERAL EXPORT FACILITY","FACILITY CUSTOMER
Ultimate Obligor"
UNIVERSAL GRINDING WHEEL COMPANY LIMITED,00304644,00004242,00004242,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNIVERSAL PRODUCTS (LYTHAM),00301584,00005671,00005671,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UNIVERSAL PRODUCTS (LYTHAM) MANUFACTURING LIMITED,00301898,00001904,00001904,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
U-POL LIMITED,00304169,00002857,00002857,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
US BANK NA,NULL,00001180,00001180,"PARIS CLUB CI TRANCHE
PARIS CLUB FD TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
US EXIM BANK,NULL,00001747,00001747,BUYER CREDIT GUARANTEE,RE-INSURER ECA
USB SWITZERLAND AG,00328389,00294378,00294378,BUYER CREDIT GUARANTEE,SYNDICATE LENDER
USHER-WALKER GROUP,00300448,00001905,00001905,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UTIME COMPANY (UK) LIMITED,00301130,00001906,00001906,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
UVISCO LIMITED,00307014,00001895,00001895,"PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE"
V & L VIOLAK INTERNATIONAL S.A.,NULL,00235132,00235132,"EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","FACILITY CUSTOMER
Ultimate Obligor"
VA TECH PEEBLES TRANSFORMERS LIMITED,00310010,00004474,00004474,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","EXPORTER/OII INVESTOR
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
VA TECH REYROLLE DISTRIBUTION LIMITED,00301849,00004580,00004580,"BUYER CREDIT GUARANTEE
PARIS CLUB CI TRANCHE
PARIS CLUB OD TRANCHE","PARIS CLUB PAYEE
PARIS CLUB PAYEE
PARIS CLUB PAYEE"
VA TECH TRANSMISSION AND DISTRIBUTION LIMITED,00307722,00004475,00004475,"BUYER CREDIT GUARANTEE
EXPORT INSURANCE (EXIP)
EXPORT INSURANCE (EXIP)","EXPORTER/OII INVESTOR
EXPORTER/OII INVESTOR
UNINSURED AMOUNT"
VA TECH WABAG UK LIMITED,00300081,00004124,00004124,BUYER CREDIT GUARANTEE,EXPORTER/OII INVESTOR
